,251,252,253,254,257,258,443,444,447,449,962,963,1321,1322,1547,1548,1549,1550,1551,1552,1554,1555,1556,1557,1558,1559,1560,1561,1562,1567,1568,1619,1620,1621,1622,1623,1624,1625,1635,1636,1637,1638,1870,1871,1872,1873,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1914,1915,1916,1917,2145,2146,2150,2151,2152,2327,2328,2329,2330,2331,2332,2333,2334,2337,2338,2343,2344,2367,2368,2369,2370,2371,2372,2411,2412,2424,2425,2457,2458,2459,2460,2461,2462,2505,2523,2525,2526,2666,2667,2668,2669,2754,2755,2756,2757,2770,2771,2772,2773,2774,2775,2776,2777,2808,2810,2811,2970,2971,2972,2973,2974,2975,2976,2977,3008,3009,3066,3254,3255,3256,3257,3350,3351,3352,3353,3354,3355,3357,3358,3359,3402,3403,3516,3517,3518,3519,3520,3521,3522,3523,3740,3741,4085,4086,4087,4410,4411,4412,4652,4653,5099,5100,5101,5102,5103,5105,5106,5120,5121,5122,5123,5124,5125,5126,5127,5128,5129,5130,5131,5136,5137,5138,5139,5140,5141,5142,5143,5144,5145,5146,5148
251,0.0,1522.403708,299.453439,644.1266086,1765.6322207,1998.8518732,4343.0590967,6934.061203699999,6908.354835,5978.1084582,6780.7088831,5689.1985421,7002.0557282,5374.6937952,4875.2337952,6111.0283472,3644.5623912,4076.1890805000003,4836.706657000001,3190.314577,3601.6486634000003,1698.333966,3396.667932,2112.171805,2515.01388,3537.610855,4825.104263,5269.929478,6993.251646,3324.938636,4816.919247,5510.3663797,6623.5174566999995,7159.7998207,8642.248453200002,4598.8455861,5055.6391861,7810.8282401,3821.3177105000004,3947.4484728,3688.3210440000003,2851.2384230000002,1602.4474220000002,2877.6370100000004,2021.1585907,2458.2790724,2844.6441391,2288.1225485,2990.7812437000002,3641.3908342000004,3133.9210003,4103.8352033,2045.8958843,2697.5083881,3446.2069518000003,4042.7646676000004,4790.4611298,6071.6571658,5958.591498299999,4546.2562493,5178.8538519,4862.5550506,6438.5550506,8018.5550506,8273.0050506,8589.5550506,7542.5550506,6076.4911686,6211.6519952,5967.8481188000005,5014.8982512,5150.084939,6259.804753,5925.0433872,6791.8246189,8439.9096547,9315.6893318,5934.8311298,7079.2011298,5757.3164557,5157.3523414,5956.6531867,4712.2227875,4066.9172857,3337.9503083,3448.932838,2570.6604255,inf,inf,4726.508325299999,3230.543641,3317.4655119999998,4985.1989475,3275.91398,1637.95699,6527.2261636,7302.0900245,7105.339050999999,6902.028285,4180.8256242,3744.1048136,4295.462389,3197.780251,9238.149211900001,8715.7367756,9311.852195700001,7991.6838255,7910.1898257,9550.6881947,6269.6914567,7989.2620887,4550.1208247,5663.1382517,4645.1826823,4041.14304,inf,9765.3296547,9108.0496547,6903.9920361,7778.7715831000005,7468.9614096000005,8148.786839900001,7734.1210361,8564.2500361,9102.611036100001,10471.1010361,7511.53104,6443.32204,inf,5790.135939000001,6401.22404,7462.323039999999,9163.473039999999,3437.1033977,3842.4739324,6260.8245343,4746.3011480000005,4425.508736,3031.732863,5375.11304,5348.5030400000005,4694.82304,7696.375129700001,7059.068795200001,5862.174259700001,5378.226425600001,6287.600261500001,7663.013126700001,4894.2785915,6482.866757500001,6612.7514545,8531.0469475,5761.17304,6827.52304,4254.8564614,5086.296974399999,5070.269863099999,4835.9192404000005,4558.818261,5927.321945000001,4344.4255807,3182.7920857,3824.0804255,2997.3104255000003,2738.5204255000003,2804.173966,2400.613966,2784.4304255,3305.6904255,inf,6910.261454500001,6542.079478,6474.285478,6008.309477999999,6166.889477999999,6062.1194780000005,6879.439478,5664.0437952,5867.2237952000005,6158.783795200001,6987.023795200001,7814.6837952000005,6462.845795200001,6083.783795200001,5955.5337952,6192.0137952,6854.309478000001,5718.409478,5863.359477999999,6167.2394779999995,6354.659478,6652.169478,inf
252,1522.403708,0.0,1821.8571470000002,2166.5303166000003,243.2285127,476.4481652,5584.0278918,8175.029998800001,8430.758543,7500.5121662,8021.677678200001,6930.1673372000005,8524.459436199999,6897.0975032,6397.6375032,7633.4320552,5166.9660992,5598.5927885,6359.1103650000005,4712.718285,3175.4550052,3220.737674,4919.07164,3634.575513,4037.417588,5060.014563,6347.507971,6792.333186,8515.655354,4847.342344,6339.322955,6751.3351748000005,7864.486251800001,8400.7686158,10055.9932738,5839.814381200001,6296.607981200001,9051.797035200001,3395.1240523,2425.0447648,3262.1273858,4092.2072181,3124.85113,4400.040718,3543.5622987,3699.2478675,1322.2404311,765.7188405,1468.3775357,2118.9871261999997,1611.5172923,2581.4314953000003,523.4921763,1175.1046801,1923.8032438,2520.3609596,3268.0574218,4549.2534578,4436.1877902999995,3023.8525412999998,3656.4501438999996,3340.1513425999997,4916.1513426,6496.1513426,6750.6013426,7067.1513426,6020.1513426,4554.0874606,5750.841204599999,5507.0373282,6480.7925394,6615.9792271999995,7725.6990412,7390.9376753999995,8257.7189071,9905.8039429,10781.58362,4412.4274218,5556.7974218,7223.210743899999,6679.7560494,7479.0568947,6234.626495500001,5589.320993700001,4860.3540163,4971.336546,4093.0641335,inf,inf,3204.1046173,4752.947349,4839.8692200000005,6507.602655500001,4798.317688,3160.360698,8049.6298716,8824.493732500001,8627.742758999999,8424.431993,5703.2293322,5266.5085216,5817.866097,4720.183959,10704.0435001,10238.1404836,10834.255903700001,9514.0875335,9432.593533700001,11073.091902700002,7792.0951647,9511.6657967,6072.5245327,7185.5419597,6111.0769705,5563.546748000001,inf,11231.2239429,10573.9439429,8369.8863243,9244.6658713,8934.8556978,9614.6811281,9200.0153243,10030.144324300001,10568.5053243,11936.9953243,8887.0193426,7818.8103426,inf,7256.0302272,7867.118328200001,8928.2173282,10629.3673282,4959.5071057000005,5364.8776404,4738.4208263,6268.704856,5947.912444,4554.136571,6841.0073282,6814.397328200001,6160.7173282,9162.2694179,8581.4725032,7384.577967700001,6900.630133600001,7810.0039695000005,9185.4168347,6416.6822995,8005.270465500001,8135.1551625,10053.4506555,7227.067328200001,8293.417328200001,5777.2601693999995,6608.700682399999,6592.673571099999,6358.3229484,6081.221969,7449.725653,5585.3943758000005,4423.7608808,5346.484133500001,4519.714133500001,4260.9241335,4326.577674,3923.017674,4306.8341335000005,4828.094133500001,inf,8432.6651625,8064.4831859999995,7996.689186,7530.713185999999,7689.293185999999,7584.523186,8401.843186,7186.4475032,7389.6275032,7681.187503200001,8509.4275032,9228.4286158,7985.249503200001,7606.187503200001,7477.9375032,7714.417503199999,8376.713186,7240.813185999999,7385.763185999999,7689.643185999999,7877.063185999999,8174.573186,inf
253,3389.4805856000003,1867.0768776,0.0,344.6731696,2110.3053903,2343.5250428,4043.6056577,6634.6077647,7253.0280046,5678.6550191999995,6481.2554441,5389.7451031,6702.6022892,5075.2403562,4575.7803562,5811.5749082,3345.1089522,3776.7356415000004,4537.253218,2890.861138,3302.1952244,2043.0071355999999,3741.3411016,2456.8449745999997,2859.6870495999997,3882.2840245999996,5169.7774326,5614.6026476,7337.924815599999,3669.6118055999996,4517.465808,5210.9129407,6324.0640177000005,6860.3463817,8342.7950142,4299.3921471,4756.1857471,7511.374801100001,3521.8642715,4292.1216423999995,3388.867605,2551.784984,1302.993983,2578.183571,1721.7051517,2158.8256334,3189.3173087,2632.7957181,3335.4544133,3986.0640038,3478.5941698999995,4448.5083729,2390.5690538999997,3042.1815576999998,3790.8801214,4387.4378372,5135.1342994,6416.3303354,6303.264667899999,4890.929418899999,5523.5270215,5207.2282202,6783.2282202,8363.228220199999,8617.6782202,8934.228220199999,7887.2282202,6421.1643382,6556.3251648000005,6312.5212884,5359.5714208,5494.758108599999,6604.477922599999,6269.716556799999,7136.497788499999,8784.5828243,9660.362501399999,6279.5042994,7423.8742993999995,6101.989625299999,5502.025511,6301.3263563,5056.8959571,4411.5904553,3682.6234778999997,3793.6060076,2915.3335951,inf,inf,5071.1814949,3575.2168106,3662.1386816,5329.8721171,3620.5871496,1982.6301595999998,6871.899333199999,7646.763194099999,7450.0122206,7246.7014546,3881.3721852000003,4088.7779831999997,4640.1355586,3542.4534206,9582.8223815,9060.4099452,9656.5253653,8336.356995099999,8254.8629953,9895.361364299999,6614.3646263,8333.9352583,4894.7939943,6007.8114213,4989.8558519,4385.8162096,inf,10110.0028243,9452.722824299999,7248.665205699999,8123.444752699999,7813.634579199999,8493.460009499999,8078.794205699999,8908.923205699999,9447.2842057,10815.7742057,7856.2042096,6787.9952096,inf,6134.8091085999995,6745.897209600001,7806.9962096,9508.1462096,3781.7765673,4187.147102,6605.4977039,5090.9743176,4770.1819055999995,3376.4060326,5719.7862096,5693.1762096,5039.4962096,8041.0482993,7403.7419648,6206.8474293,5722.8995952,6632.2734310999995,8007.6862963,5238.951761099999,6827.5399271,6957.424624099999,8875.7201171,6105.8462096,7172.196209600001,4599.529630999999,5430.970143999999,5414.943032699999,4536.465801400001,4259.3648220000005,5627.868506000001,4044.9721417,2883.3386467,4168.7535951,3341.9835951,3083.1935951,3148.8471356,2745.2871356,3129.1035951,3650.3635950999997,inf,7254.934624099999,6886.7526476,6818.9586476,6352.9826476,6511.5626476,6406.792647599999,6709.880356199999,5364.5903562,5567.770356200001,5859.330356200001,6687.570356200001,7515.230356200001,6163.392356200001,5784.330356200001,5656.0803562,5892.5603562,6684.7503562,6063.0826476,6208.0326476,6511.9126476,6699.3326476,6996.8426476,inf
254,3044.807416,1522.403708,299.453439,0.0,1765.6322207,1998.8518732,4343.0590967,6934.061203699999,6908.354835,5978.1084582,6780.7088831,5689.1985421,7002.0557282,5374.6937952,4875.2337952,6111.0283472,3644.5623912,4076.1890805000003,4836.706657000001,3190.314577,3601.6486634000003,1698.333966,3396.667932,2112.171805,2515.01388,3537.610855,4825.104263,5269.929478,6993.251646,3324.938636,4816.919247,5510.3663797,6623.5174566999995,7159.7998207,8642.248453200002,4598.8455861,5055.6391861,7810.8282401,3821.3177105000004,3947.4484728,3688.3210440000003,2851.2384230000002,1602.4474220000002,2877.6370100000004,2021.1585907,2458.2790724,2844.6441391,2288.1225485,2990.7812437000002,3641.3908342000004,3133.9210003,4103.8352033,2045.8958843,2697.5083881,3446.2069518000003,4042.7646676000004,4790.4611298,6071.6571658,5958.591498299999,4546.2562493,5178.8538519,4862.5550506,6438.5550506,8018.5550506,8273.0050506,8589.5550506,7542.5550506,6076.4911686,6211.6519952,5967.8481188000005,5014.8982512,5150.084939,6259.804753,5925.0433872,6791.8246189,8439.9096547,9315.6893318,5934.8311298,7079.2011298,5757.3164557,5157.3523414,5956.6531867,4712.2227875,4066.9172857,3337.9503083,3448.932838,2570.6604255,inf,inf,4726.508325299999,3230.543641,3317.4655119999998,4985.1989475,3275.91398,1637.95699,6527.2261636,7302.0900245,7105.339050999999,6902.028285,4180.8256242,3744.1048136,4295.462389,3197.780251,9238.149211900001,8715.7367756,9311.852195700001,7991.6838255,7910.1898257,9550.6881947,6269.6914567,7989.2620887,4550.1208247,5663.1382517,4645.1826823,4041.14304,inf,9765.3296547,9108.0496547,6903.9920361,7778.7715831000005,7468.9614096000005,8148.786839900001,7734.1210361,8564.2500361,9102.611036100001,10471.1010361,7511.53104,6443.32204,inf,5790.135939000001,6401.22404,7462.323039999999,9163.473039999999,3437.1033977,3842.4739324,6260.8245343,4746.3011480000005,4425.508736,3031.732863,5375.11304,5348.5030400000005,4694.82304,7696.375129700001,7059.068795200001,5862.174259700001,5378.226425600001,6287.600261500001,7663.013126700001,4894.2785915,6482.866757500001,6612.7514545,8531.0469475,5761.17304,6827.52304,4254.8564614,5086.296974399999,5070.269863099999,4835.9192404000005,4558.818261,5927.321945000001,4344.4255807,3182.7920857,3824.0804255,2997.3104255000003,2738.5204255000003,2804.173966,2400.613966,2784.4304255,3305.6904255,inf,6910.261454500001,6542.079478,6474.285478,6008.309477999999,6166.889477999999,6062.1194780000005,6879.439478,5664.0437952,5867.2237952000005,6158.783795200001,6987.023795200001,7814.6837952000005,6462.845795200001,6083.783795200001,5955.5337952,6192.0137952,6854.309478000001,5718.409478,5863.359477999999,6167.2394779999995,6354.659478,6652.169478,inf
257,1755.6233605,3278.0270685,2055.0767995,2399.7499691000003,0.0,233.2196525,5340.7993791,7931.801486099999,8663.9781955,7307.887528699999,7778.4491655,6686.9388245,8331.8347987,6704.4728657,6205.0128657,7440.8074177,4974.3414617,5405.968151,6166.4857274999995,4520.0936475,2932.2264925,3453.9573265,5152.2912925,3867.7951654999997,4270.6372405,5293.2342155,6580.7276235,7025.5528385,8748.8750065,5080.5619965,6146.6983175,6508.1066621,7621.2577390999995,8157.5401031,9812.764761100001,5596.5858685,6053.3794685,8808.5685225,3151.8955396,2181.8162521,3018.8988731,3848.9787054,3358.0707825,4207.4160805,3350.9376612,3456.0193547999997,1079.0119184,522.4903278,1225.149023,1875.7586135,1844.7369448,2814.6511478,756.7118287999999,1408.3243326,1680.5747311,2277.1324469,3024.8289090999997,4306.0249451,4669.407442799999,3257.0721937999997,3889.6697963999995,3573.3709950999996,5149.3709951,6729.3709951,6983.8209951,7300.3709951,6253.3709951,4787.3071131,5984.060857099999,5740.2569807,6714.0121919,6849.198879699999,7958.9186936999995,7624.1573278999995,8490.9385596,10139.0235954,11014.8032725,4169.1989091,5313.5689090999995,7456.430396399999,6912.9757019,7712.2765472,6467.8461480000005,5822.540646200001,5093.5736688,5204.5561985,4326.283786,inf,inf,3437.3242698,4986.1670015,5073.0888725,6740.822308000001,5031.5373405,3393.5803505,8282.8495241,9057.713385,8860.962411499999,8657.6516455,5510.6046946999995,5499.7281741,6051.0857495,4953.4036115,10937.2631526,10471.3601361,11067.475556200001,9747.307186,9665.813186200001,11306.311555200002,8025.3148172,9744.8854492,6305.7441852,7418.7616122,6344.296623,5796.766400500001,inf,11464.4435954,10807.1635954,8603.1059768,9477.8855238,9168.0753503,9847.900780599999,9433.2349768,10263.363976800001,10801.7249768,12170.2149768,9120.2389951,8052.0299951,inf,7489.2498797,8100.337980700001,9161.4369807,10862.5869807,5192.7267582,5598.0972929,4971.6404788,6501.9245085,6181.1320964999995,4787.3562235,7074.2269807,7047.616980700001,6393.9369807,9395.489070399999,8814.6921557,7617.797620200001,7133.8497861000005,8043.223622,9418.6364872,6649.901952,8238.490118,8368.374815,10286.670307999999,7460.286980700001,8526.636980700001,6010.4798218999995,6841.920334899999,6825.893223599999,6165.6983109,5888.5973315,7257.1010155,5342.1658631,4180.5323681,5579.703786000001,4752.9337860000005,4494.143786,4559.7973265,4156.2373265,4540.053786,5061.313786000001,inf,8665.884815,8297.7028385,8229.9088385,7763.932838499999,7922.512838499999,7817.7428385,8339.112865699999,6993.8228657,7197.0028657,7488.562865700001,8316.802865700001,8985.2001031,7792.624865700001,7413.562865700001,7285.3128657,7521.792865699999,8313.9828657,7474.032838499999,7618.982838499999,7922.862838499999,8110.282838499999,8407.7928385,inf
258,1522.403708,3044.807416,1821.8571470000002,2166.5303166000003,243.2285127,0.0,5584.0278918,8175.029998800001,8430.758543,7500.5121662,8021.677678200001,6930.1673372000005,8524.459436199999,6897.0975032,6397.6375032,7633.4320552,5166.9660992,5598.5927885,6359.1103650000005,4712.718285,3175.4550052,3220.737674,4919.07164,3634.575513,4037.417588,5060.014563,6347.507971,6792.333186,8515.655354,4847.342344,6339.322955,6751.3351748000005,7864.486251800001,8400.7686158,10055.9932738,5839.814381200001,6296.607981200001,9051.797035200001,3395.1240523,2425.0447648,3262.1273858,4092.2072181,3124.85113,4400.040718,3543.5622987,3699.2478675,1322.2404311,765.7188405,1468.3775357,2118.9871261999997,1611.5172923,2581.4314953000003,523.4921763,1175.1046801,1923.8032438,2520.3609596,3268.0574218,4549.2534578,4436.1877902999995,3023.8525412999998,3656.4501438999996,3340.1513425999997,4916.1513426,6496.1513426,6750.6013426,7067.1513426,6020.1513426,4554.0874606,5750.841204599999,5507.0373282,6480.7925394,6615.9792271999995,7725.6990412,7390.9376753999995,8257.7189071,9905.8039429,10781.58362,4412.4274218,5556.7974218,7223.210743899999,6679.7560494,7479.0568947,6234.626495500001,5589.320993700001,4860.3540163,4971.336546,4093.0641335,inf,inf,3204.1046173,4752.947349,4839.8692200000005,6507.602655500001,4798.317688,3160.360698,8049.6298716,8824.493732500001,8627.742758999999,8424.431993,5703.2293322,5266.5085216,5817.866097,4720.183959,10704.0435001,10238.1404836,10834.255903700001,9514.0875335,9432.593533700001,11073.091902700002,7792.0951647,9511.6657967,6072.5245327,7185.5419597,6111.0769705,5563.546748000001,inf,11231.2239429,10573.9439429,8369.8863243,9244.6658713,8934.8556978,9614.6811281,9200.0153243,10030.144324300001,10568.5053243,11936.9953243,8887.0193426,7818.8103426,inf,7256.0302272,7867.118328200001,8928.2173282,10629.3673282,4959.5071057000005,5364.8776404,4738.4208263,6268.704856,5947.912444,4554.136571,6841.0073282,6814.397328200001,6160.7173282,9162.2694179,8581.4725032,7384.577967700001,6900.630133600001,7810.0039695000005,9185.4168347,6416.6822995,8005.270465500001,8135.1551625,10053.4506555,7227.067328200001,8293.417328200001,5777.2601693999995,6608.700682399999,6592.673571099999,6358.3229484,6081.221969,7449.725653,5585.3943758000005,4423.7608808,5346.484133500001,4519.714133500001,4260.9241335,4326.577674,3923.017674,4306.8341335000005,4828.094133500001,inf,8432.6651625,8064.4831859999995,7996.689186,7530.713185999999,7689.293185999999,7584.523186,8401.843186,7186.4475032,7389.6275032,7681.187503200001,8509.4275032,9228.4286158,7985.249503200001,7606.187503200001,7477.9375032,7714.417503199999,8376.713186,7240.813185999999,7385.763185999999,7689.643185999999,7877.063185999999,8174.573186,inf
443,7353.9157684,6170.3890543,4947.4387853,4647.9853463,6074.7405731,5831.5120604,0.0,2591.002107,7704.4480810000005,5059.927387,2437.6497864,1346.1394453999999,6083.874657,6583.334657,6300.9089619,7319.669209000001,5070.2375579,5501.8642472,6262.3818237,4615.9897437,4171.4921797,6346.3193123,7940.9283797,6656.4322526999995,7059.274327699999,8081.871302699999,9076.8383,9521.663515,7789.344892,7869.199083699999,6242.5944137,1167.307283,2280.45836,2816.7407240000002,4471.965382,255.7864894,712.5800894,3467.7691434,4391.1612268,5347.8284559,4258.1645603,3421.0819392999997,5606.3061597000005,4303.3121767,3446.8337574,3028.1225887,5598.2924079,6120.782735700001,5744.4295125,5041.7708173,7443.0293527,8412.9435557,6355.004236700001,7006.616740500001,4846.5869348999995,5345.5228952,6093.2193574,4748.9651794,10267.6998507,8855.364601700001,9487.9622043,9171.663403,10747.663403,12327.663403,12582.113403000001,12898.663403,11851.663403,10385.599521,10859.637341499998,10615.833465099999,9662.883597499998,9798.070285299998,10907.790099299998,10573.0287335,11439.8099652,11479.4699671,10508.521722,4612.1391434,5756.5091434,10405.301801999998,9805.3376877,10604.638533,9256.483235200001,8611.1777334,7882.2107559999995,7993.193285699999,7114.9208732,inf,inf,9035.6166777,7878.5289873,7965.4508583,9529.4593952,7923.899326299999,6285.9423363,10999.5057891,8137.601294,7901.432296999999,7698.121531000001,5606.5007909,6152.825353499999,6704.1829289,7742.0406987,10430.9816021,9632.7420449,10228.857465000001,8827.195095000001,12108.191833,10467.693464,10917.676802999998,12187.264095999999,9198.106171,10311.123598,9293.1680286,8689.128386299999,inf,10958.1620449,10300.8820449,11551.977382399999,12063.126699299999,11753.316525799999,11188.347152299999,12018.4761523,12848.6051523,13386.9661523,14755.4561523,12159.516386300002,11091.3073863,inf,10438.121285299998,11049.2093863,12110.3083863,13811.458386299999,8085.088743999999,8490.459278699998,10569.9328867,9394.286494299999,9073.4940823,7679.718209299999,10023.0983863,9996.4883863,9342.8083863,11980.730245899998,11257.0708025,10334.453885199999,9850.5060511,10759.879887,11861.015134,9438.5390392,10955.146383,11085.03108,9366.558217,10409.1583863,11475.5083863,8506.5904984,9338.0310114,9322.0039001,6261.5944071,5984.4934277,7352.9971117000005,4914.269097,3752.635602,8368.3408732,7541.5708732,7282.780873199999,7348.4344137,6944.874413699999,7328.6908732,7849.9508732,inf,7745.772724,7338.172724,7270.378724,6804.402724,6962.9827239999995,6858.212724000001,6091.152724,4745.8627240000005,4368.202724000001,4240.022724,4472.640724,3644.400724,3948.462724,4165.022724,4456.512724,5273.832724,6066.022724,6514.502724,6659.452724,6963.332724,7150.752724,7448.262724,inf
444,4762.9136614,3579.3869473000004,2356.4366783,2056.9832393,3483.7384660999996,3240.5099533999996,2321.900506,0.0,7457.3022119,4812.781517899999,4759.5502924,3668.0399514,5836.7287879,4209.366854899999,3709.9068548999994,4945.7014069,2479.2354508999997,2910.8621402,3671.3797167000002,2024.9876367,1580.4900727,3755.3172053,5349.9262727,4065.4301456999997,4468.2722207,5490.869195699999,6778.362603699999,7223.187818699999,7542.199022899999,5278.1969767,3651.5923067,3489.207789,4602.3588660000005,5138.64123,6793.865888,2577.6869954,3034.4805954,5789.669649400001,1800.1591198,2756.8263489,1667.1624533,830.0798323,3015.3040527000003,1712.3100697,855.8316504,437.1204817,3007.2903008999997,3529.7806287,3153.4274054999996,2450.7687103,4852.027245699999,5821.9414486999995,3764.0021296999994,4415.614633499999,2255.5848279,2852.1425437000003,3599.8390059000003,4881.035041900001,7676.697743699999,6264.362494699999,6896.9600973,6580.661295999999,8156.661295999999,9736.661295999998,9991.111296,10307.661295999998,9260.661295999998,7794.597414,8268.635234500001,8024.831358100001,7071.881490500001,7207.0681783,8316.7879923,7982.0266265,8848.8078582,10496.892894,10261.375852899999,4744.2090059,5888.5790059,7814.299695,7214.3355807,8013.636426,6665.481128200001,6020.175626400001,5291.208649,5402.191178700001,4523.9187662,inf,inf,6444.6145707,5287.5268803,5374.4487513,6938.457288200001,5332.8972193,3694.9402293000003,8480.4845043,7890.455424899999,7654.286427899999,7450.9756619,3015.4986839,3561.8232465,4113.1808218999995,5151.038591699999,10183.835733,9385.5961758,9981.7115959,8580.0492259,9881.356971199999,10220.5475949,8326.674696,9960.4292342,6607.104064,7720.121491,6702.165921600001,6098.1262793000005,inf,10711.0161758,10053.736175799999,8960.9752754,9835.7548224,9525.9446489,10205.7700792,9791.104275400001,10621.233275400002,11159.5942754,12528.0842754,9568.514279300001,8500.3052793,inf,7847.1191783,8458.2072793,9519.3062793,11220.4562793,5494.086637,5899.4571717,7978.930779699999,6803.284387300001,6482.4919753,5088.716102300001,7432.096279300001,7405.486279300001,6751.806279300001,9753.358369,9030.2359407,7815.432600400001,7331.484766300001,8240.8586022,9634.1802722,6847.536932200001,8436.1250982,8566.0097952,9119.412347899999,7818.156279300001,8884.506279300002,6208.114802099999,7039.555315099999,7023.528203799999,3670.5923001,3393.4913207,4761.9950047,2323.26699,1161.633495,5777.338766200001,4950.568766200001,4691.7787662,4757.4323067000005,4353.8723067,4737.688766200001,5258.948766200001,inf,7498.6268549,7091.026854899999,7023.232854899999,6557.256854899999,6715.836854899999,6611.0668549,5844.006854899999,4498.7168549,4701.8968549,4993.4568549000005,5821.6968549,5966.30123,5297.5188549,4918.4568549000005,4790.2068549,5026.686854899999,5818.8768549,6267.356854899999,6412.306854899999,6716.186854899999,6903.606854899999,7201.116854899999,inf
447,9605.8454279,8083.4417199,6860.4914509,6561.0380119,8326.6702326,8559.8898851,7681.786929,6971.707842,0.0,603.414663,6818.3555214,5726.8451804,1627.361933,2126.8219329999997,4093.827889,2863.156485,3749.0309885,3294.7831743,4941.1752543,6529.0424093,6940.3764957,8259.3719779,6598.277897,5313.78177,4899.943931,5922.540906,4620.325576,5065.150791,3332.832168,6526.5486009999995,4921.3878443,5548.013018,4380.705735,4916.988099,3267.554658,4636.4922244,5093.2858244,7848.4748784,7160.0455428,8116.7127719,7027.048876299999,6189.9662553,7519.358825300001,6216.3648423,5359.886423,5797.0069047,8367.1767239,8849.1605604,8513.3138285,7810.6551333,9694.9590122,10664.873215200001,8606.9338962,9258.5464,7615.471250899999,8212.0289667,8959.7254289,9129.6709144,12376.042867699998,11107.2942612,11596.305221299997,11280.006419999998,12856.006419999998,14436.006419999998,14690.456419999999,15007.006419999998,13960.006419999998,12493.942537999998,11618.2116579,11374.4077815,10421.4579139,10556.6446017,9447.7027027,9112.9413369,8473.395207000001,7022.9572431,6052.008998,8992.8448784,10137.214878399998,8945.2144054,8337.9828887,9137.283734,7905.166021,7259.8605192,6539.5602733,6650.542803,5772.2703905,inf,inf,11287.546337200001,9770.728832,9857.650703,8178.142181,9816.099171,8198.9950019,6542.9930650999995,3681.08857,3444.919573,3241.6088070000005,3399.419718,3945.7442806,4497.101856,5582.710302,5974.4688781,5176.2293209,5772.344741,4370.682371,7651.679109,6011.18074,9450.322004,7730.751372,9956.786226,8843.768799,10051.742345,9447.8084413,inf,6501.6493209,5844.3693209,8585.5626242,7606.613975300001,7296.803801800001,6731.834428300001,7561.9634283000005,8392.0924283,8930.453428300001,10298.943428300001,12861.0918887,11792.8828887,inf,8978.0338887,9618.0848887,10679.1838887,12380.333888699999,9654.509868399999,9249.139333699999,12678.275903699998,10963.707618699998,10642.9152067,9571.918054,10724.6738887,10698.0638887,10101.3827027,7524.217521900001,6800.5580785,5877.9411612,5393.9933271,6303.367163,7404.50241,8087.2218250000005,6498.633659,6628.518356,4910.045493,11110.7338887,10044.3838887,4050.0777743999997,4881.518287399999,4865.491176099999,4940.3878377,4663.2868583,6031.7905423,7683.153413,6521.519918,7017.023659,6198.9203905,5940.1303904999995,6005.783931,5602.2239309999995,5986.0403905,6507.3003905000005,inf,3289.26,2881.6600000000003,2813.866,2347.89,2506.4700000000003,2401.7000000000003,1634.64,289.35,492.53000000000003,784.09,1612.33,2439.99,1088.152,709.09,580.84,817.32,1609.5100000000002,2057.9900000000002,2202.94,2506.82,2694.2400000000002,2991.75,inf
